sales_id,date,bar_id,beer_id,volume_liters,spoil_volume_liters,transport_temp_c,revenue_eur,cost_eur
11163,2026-01-16,3,1,86.2,0.0,6.0,387.9,103.44
11164,2026-01-16,19,6,94.5,0.0,7.8,472.5,141.75
11165,2026-01-16,24,3,50.0,0.0,-0.6,325.0,105.0
11166,2026-01-16,29,3,77.8,0.0,7.1,505.7,163.38
11167,2026-01-16,19,5,34.4,0.0,8.5,240.8,79.12
11168,2026-01-16,27,2,48.6,0.0,6.1,233.28,68.04
11169,2026-01-16,6,2,33.0,0.0,4.2,158.4,46.2
11170,2026-01-16,24,4,94.1,0.0,3.1,545.78,178.79
11171,2026-01-16,12,3,45.2,0.0,3.2,293.8,94.92
11172,2026-01-16,3,1,41.6,0.0,4.0,187.2,49.92
11173,2026-01-16,18,5,29.2,4.9,11.1,170.1,67.16
11174,2026-01-16,20,5,53.7,0.0,4.4,375.9,123.51
11175,2026-01-16,4,3,23.0,0.0,5.4,149.5,48.3
11176,2026-01-17,10,4,90.3,0.0,7.4,523.74,171.57
11177,2026-01-17,15,6,24.3,0.0,5.5,121.5,36.45
11178,2026-01-17,14,1,76.4,0.0,4.6,343.8,91.68
11179,2026-01-17,26,6,50.3,0.0,6.1,251.5,75.45
11180,2026-01-17,20,4,89.8,0.0,8.5,520.84,170.62
11181,2026-01-17,6,3,71.5,0.0,7.9,464.75,150.15
11182,2026-01-17,3,3,81.8,27.2,9.9,354.9,171.78
11183,2026-01-17,15,3,23.4,0.0,4.1,152.1,49.14
11184,2026-01-17,27,3,67.5,0.0,10.2,438.75,141.75
11185,2026-01-17,29,4,84.8,0.0,4.0,491.84,161.12
11186,2026-01-17,25,2,68.7,0.0,7.4,329.76,96.18
11187,2026-01-17,2,1,68.4,0.0,4.5,307.8,82.08
11188,2026-01-17,11,3,58.0,0.0,3.7,377.0,121.8
11189,2026-01-17,6,1,32.8,0.0,6.1,147.6,39.36
11190,2026-01-17,20,2,87.1,0.0,8.0,418.08,121.94
11191,2026-01-17,6,2,71.3,0.0,8.6,342.24,99.82
11192,2026-01-17,13,2,75.3,0.0,6.2,361.44,105.42
11193,2026-01-17,9,4,61.1,0.0,3.6,354.38,116.09
11194,2026-01-17,29,5,98.5,0.0,3.6,689.5,226.55
11195,2026-01-17,2,5,75.0,0.0,9.0,525.0,172.5
11196,2026-01-17,5,4,37.9,0.0,9.1,219.82,72.01
11197,2026-01-17,1,2,85.5,0.0,5.7,410.4,119.7
11198,2026-01-17,12,1,84.5,0.0,4.1,380.25,101.4
11199,2026-01-17,20,3,64.3,0.0,9.4,417.95,135.03
11200,2026-01-17,10,5,76.2,0.0,5.7,533.4,175.26
11201,2026-01-17,20,2,76.0,19.7,10.5,270.24,106.4
11202,2026-01-17,27,4,45.5,0.0,8.8,263.9,86.45
11203,2026-01-17,1,1,75.2,0.0,1.5,338.4,90.24
11204,2026-01-17,4,1,57.9,0.0,3.0,260.55,69.48
11205,2026-01-17,9,6,49.4,0.0,1.4,247.0,74.1
11206,2026-01-17,19,5,70.9,0.0,5.7,496.3,163.07
11207,2026-01-17,6,6,85.4,0.0,5.4,427.0,128.1
11208,2026-01-17,9,3,99.2,0.0,3.8,644.8,208.32
11209,2026-01-17,21,6,74.0,0.0,8.5,370.0,111.0
11210,2026-01-17,27,2,87.8,0.0,9.1,421.44,122.92
11211,2026-01-17,21,2,35.3,0.0,7.4,169.44,49.42
11212,2026-01-17,24,4,37.4,0.0,6.9,216.92,71.06
11213,2026-01-17,17,2,44.2,0.0,10.5,212.16,61.88
11214,2026-01-17,19,1,55.1,0.0,4.2,247.95,66.12
11215,2026-01-17,10,3,68.2,0.0,8.2,443.3,143.22
11216,2026-01-17,28,4,66.7,0.0,0.2,386.86,126.73
11217,2026-01-17,5,1,68.8,0.0,3.1,309.6,82.56
11218,2026-01-17,8,2,42.2,14.2,7.9,134.4,59.08
11219,2026-01-17,30,6,47.2,0.0,9.4,236.0,70.8
11220,2026-01-17,16,4,50.0,0.0,5.5,290.0,95.0
11221,2026-01-17,1,1,62.8,21.4,10.1,186.3,75.36
11222,2026-01-17,16,1,82.3,0.0,8.3,370.35,98.76
11223,2026-01-17,23,1,93.4,0.0,8.0,420.3,112.08
11224,2026-01-17,16,5,69.4,0.0,10.1,485.8,159.62
11225,2026-01-18,26,1,74.7,0.0,3.2,336.15,89.64
11226,2026-01-18,23,6,98.0,0.0,4.1,490.0,147.0
11227,2026-01-18,30,6,33.1,0.0,7.4,165.5,49.65
11228,2026-01-18,30,3,94.6,0.0,2.8,614.9,198.66
11229,2026-01-18,13,1,46.4,8.0,9.9,172.8,55.68
11230,2026-01-18,2,2,36.1,0.0,3.2,173.28,50.54
11231,2026-01-18,11,1,22.8,0.0,5.4,102.6,27.36
11232,2026-01-18,11,6,50.7,0.0,6.1,253.5,76.05
11233,2026-01-18,17,2,98.9,0.0,6.4,474.72,138.46
11234,2026-01-18,3,2,29.6,0.0,5.1,142.08,41.44
11235,2026-01-18,7,4,94.4,0.0,3.9,547.52,179.36
11236,2026-01-18,1,4,73.8,0.0,6.0,428.04,140.22
11237,2026-01-18,6,5,44.0,0.0,8.6,308.0,101.2
11238,2026-01-18,17,4,28.9,0.0,4.1,167.62,54.91
11239,2026-01-18,4,4,74.1,0.0,6.7,429.78,140.79
11240,2026-01-18,1,1,43.4,0.0,5.1,195.3,52.08
11241,2026-01-18,2,1,55.2,0.0,3.7,248.4,66.24
11242,2026-01-18,4,5,91.1,0.0,7.5,637.7,209.53
11243,2026-01-18,7,6,24.3,0.0,8.4,121.5,36.45
11244,2026-01-18,10,2,72.0,0.0,5.1,345.6,100.8
11245,2026-01-18,5,2,99.7,0.0,7.5,478.56,139.58
11246,2026-01-18,25,2,64.8,0.0,6.4,311.04,90.72
11247,2026-01-18,3,2,26.7,0.0,8.9,128.16,37.38
11248,2026-01-18,8,1,29.6,0.0,2.2,133.2,35.52
11249,2026-01-18,4,1,93.9,0.0,5.1,422.55,112.68
11250,2026-01-18,20,4,93.5,0.0,3.7,542.3,177.65
11251,2026-01-18,3,5,24.9,0.0,6.0,174.3,57.27
11252,2026-01-18,21,4,88.3,0.0,4.9,512.14,167.77
11253,2026-01-18,30,5,21.6,0.0,4.9,151.2,49.68
11254,2026-01-18,19,1,65.3,0.0,6.7,293.85,78.36
11255,2026-01-18,27,2,37.5,0.0,7.1,180.0,52.5
11256,2026-01-18,23,1,47.2,0.0,5.1,212.4,56.64
11257,2026-01-18,24,2,38.5,0.0,5.4,184.8,53.9
11258,2026-01-18,22,4,44.0,0.0,6.3,255.2,83.6
11259,2026-01-18,1,1,25.4,0.0,3.4,114.3,30.48
11260,2026-01-18,16,2,74.9,0.0,8.5,359.52,104.86
11261,2026-01-18,29,2,51.6,0.0,6.3,247.68,72.24
11262,2026-01-18,2,6,55.4,0.0,9.3,277.0,83.1
11263,2026-01-18,29,4,50.9,0.0,5.3,295.22,96.71
11264,2026-01-18,16,2,85.9,0.0,2.9,412.32,120.26
11265,2026-01-18,8,5,37.4,0.0,8.4,261.8,86.02
11266,2026-01-18,18,3,20.3,0.0,6.1,131.95,42.63
11267,2026-01-18,30,3,69.1,0.0,7.7,449.15,145.11
11268,2026-01-18,24,2,92.7,0.0,4.8,444.96,129.78
11269,2026-01-18,22,4,42.9,0.0,4.4,248.82,81.51
11270,2026-01-19,29,4,26.2,0.0,7.9,151.96,49.78
11271,2026-01-19,27,5,20.3,0.0,4.4,142.1,46.69
11272,2026-01-19,24,4,47.0,0.0,3.7,272.6,89.3
11273,2026-01-19,1,1,40.4,0.0,6.8,181.8,48.48
11274,2026-01-19,20,2,71.4,0.0,2.1,342.72,99.96
11275,2026-01-19,30,4,93.4,0.0,3.3,541.72,177.46
11276,2026-01-19,11,4,70.4,0.0,1.9,408.32,133.76
11277,2026-01-19,18,2,89.1,0.0,7.3,427.68,124.74
11278,2026-01-19,1,3,66.3,0.0,4.7,430.95,139.23
11279,2026-01-19,7,2,43.3,0.0,2.6,207.84,60.62
11280,2026-01-19,21,2,67.4,0.0,2.1,323.52,94.36
11281,2026-01-19,24,5,28.7,0.0,2.1,200.9,66.01
11282,2026-01-19,15,1,47.3,0.0,4.2,212.85,56.76
11283,2026-01-19,6,2,83.6,0.0,6.8,401.28,117.04
11284,2026-01-19,22,3,95.2,0.0,7.1,618.8,199.92
11285,2026-01-19,24,6,61.8,0.0,4.8,309.0,92.7
11286,2026-01-19,14,6,54.5,0.0,1.8,272.5,81.75
11287,2026-01-19,28,5,89.3,0.0,9.7,625.1,205.39
11288,2026-01-19,25,2,55.8,0.0,2.7,267.84,78.12
11289,2026-01-19,21,5,94.6,0.0,5.5,662.2,217.58
11290,2026-01-19,16,6,76.6,0.0,8.7,383.0,114.9
11291,2026-01-19,26,5,24.8,0.0,4.8,173.6,57.04
11292,2026-01-19,12,5,85.2,0.0,5.6,596.4,195.96
11293,2026-01-19,7,2,87.6,28.7,5.2,282.72,122.64
11294,2026-01-19,7,6,47.7,0.0,6.4,238.5,71.55
11295,2026-01-19,28,4,34.0,0.0,8.9,197.2,64.6
11296,2026-01-19,28,2,54.0,0.0,5.7,259.2,75.6
11297,2026-01-19,20,5,87.6,0.0,7.1,613.2,201.48
11298,2026-01-19,7,4,74.4,0.0,6.2,431.52,141.36
11299,2026-01-20,20,4,38.5,0.0,7.4,223.3,73.15
11300,2026-01-20,21,1,95.8,29.6,7.9,297.9,114.96
11301,2026-01-20,6,3,92.5,0.0,6.7,601.25,194.25
11302,2026-01-20,7,1,88.3,0.0,7.7,397.35,105.96
11303,2026-01-20,17,2,44.6,0.0,6.6,214.08,62.44
11304,2026-01-20,4,4,58.5,7.8,3.5,294.06,111.15
11305,2026-01-20,27,3,78.2,0.0,6.8,508.3,164.22
11306,2026-01-20,13,1,56.8,0.0,3.3,255.6,68.16
11307,2026-01-20,21,3,81.4,0.0,4.3,529.1,170.94
11308,2026-01-20,15,6,93.6,0.0,6.0,468.0,140.4
11309,2026-01-20,8,3,84.7,0.0,6.8,550.55,177.87
11310,2026-01-20,16,1,51.9,0.0,11.4,233.55,62.28
11311,2026-01-20,7,3,47.1,0.0,6.4,306.15,98.91
11312,2026-01-20,6,4,43.8,0.0,6.1,254.04,83.22
11313,2026-01-20,2,5,93.7,0.0,2.8,655.9,215.51
11314,2026-01-20,12,6,20.1,0.0,8.4,100.5,30.15
11315,2026-01-20,26,4,33.6,0.0,3.8,194.88,63.84
11316,2026-01-21,8,4,55.3,0.0,1.0,320.74,105.07
11317,2026-01-21,11,3,59.4,0.0,6.6,386.1,124.74
11318,2026-01-21,6,5,74.5,0.0,8.7,521.5,171.35
11319,2026-01-21,26,5,30.8,0.0,7.5,215.6,70.84
11320,2026-01-21,11,6,75.3,0.0,6.7,376.5,112.95
11321,2026-01-21,6,1,53.8,0.0,2.6,242.1,64.56
11322,2026-01-21,22,1,84.8,0.0,9.0,381.6,101.76
11323,2026-01-21,18,5,98.9,0.0,7.3,692.3,227.47
11324,2026-01-21,2,6,97.6,0.0,5.0,488.0,146.4
11325,2026-01-21,16,2,49.5,0.0,4.8,237.6,69.3
11326,2026-01-21,1,6,91.9,0.0,8.7,459.5,137.85
11327,2026-01-21,7,5,29.2,0.0,5.2,204.4,67.16
11328,2026-01-21,26,5,78.9,0.0,4.3,552.3,181.47
11329,2026-01-21,14,5,34.6,0.0,3.9,242.2,79.58
11330,2026-01-21,19,3,29.8,0.0,5.3,193.7,62.58
11331,2026-01-21,11,5,85.8,0.0,2.6,600.6,197.34
11332,2026-01-21,23,4,62.1,0.0,2.2,360.18,117.99
11333,2026-01-21,27,1,36.9,0.0,9.6,166.05,44.28
11334,2026-01-21,26,4,99.9,0.0,8.3,579.42,189.81
11335,2026-01-21,25,6,40.7,0.0,4.7,203.5,61.05
11336,2026-01-21,2,5,35.8,0.0,5.6,250.6,82.34
11337,2026-01-21,11,2,60.0,0.0,6.9,288.0,84.0
11338,2026-01-21,28,1,82.7,0.0,4.3,372.15,99.24
11339,2026-01-21,27,4,80.2,0.0,8.1,465.16,152.38
11340,2026-01-22,1,5,91.4,0.0,3.3,639.8,210.22
11341,2026-01-22,1,3,30.7,8.5,7.9,144.3,64.47
11342,2026-01-22,4,3,76.2,0.0,5.0,495.3,160.02
11343,2026-01-22,19,4,21.2,0.0,7.6,122.96,40.28
11344,2026-01-22,13,2,99.0,0.0,5.5,475.2,138.6
11345,2026-01-22,14,2,71.6,0.0,11.4,343.68,100.24
11346,2026-01-22,5,4,20.9,0.0,9.6,121.22,39.71
11347,2026-01-22,21,5,99.1,0.0,5.5,693.7,227.93
11348,2026-01-22,7,2,20.4,0.0,3.8,97.92,28.56
11349,2026-01-22,11,3,22.4,0.0,5.9,145.6,47.04
11350,2026-01-22,26,1,68.2,0.0,4.5,306.9,81.84
11351,2026-01-22,30,5,25.4,0.0,3.3,177.8,58.42
11352,2026-01-22,12,3,37.3,0.0,5.5,242.45,78.33
11353,2026-01-22,20,6,87.4,0.0,5.4,437.0,131.1
11354,2026-01-22,30,5,72.6,0.0,8.2,508.2,166.98
11355,2026-01-22,21,3,78.2,0.0,6.6,508.3,164.22
11356,2026-01-22,19,5,46.6,0.0,2.5,326.2,107.18
11357,2026-01-22,4,5,49.2,0.0,6.4,344.4,113.16
11358,2026-01-22,16,5,62.5,0.0,4.5,437.5,143.75
11359,2026-01-22,14,6,98.0,0.0,5.8,490.0,147.0
11360,2026-01-22,19,2,82.8,0.0,3.8,397.44,115.92
11361,2026-01-22,22,6,33.4,0.0,3.7,167.0,50.1
11362,2026-01-22,5,3,20.1,0.0,9.1,130.65,42.21
11363,2026-01-22,6,4,96.8,0.0,7.4,561.44,183.92
11364,2026-01-22,20,1,55.0,0.0,0.5,247.5,66.0
11365,2026-01-22,13,2,36.3,0.0,3.5,174.24,50.82
11366,2026-01-22,5,2,76.1,15.1,5.2,292.8,106.54
11367,2026-01-22,9,1,42.0,0.0,4.8,189.0,50.4
11368,2026-01-22,2,6,90.6,0.0,4.4,453.0,135.9
11369,2026-01-23,6,2,44.9,0.0,4.6,215.52,62.86
11370,2026-01-23,19,3,28.1,0.0,5.8,182.65,59.01
11371,2026-01-23,12,6,45.2,0.0,11.0,226.0,67.8
11372,2026-01-23,22,5,54.6,0.0,9.0,382.2,125.58
11373,2026-01-23,10,2,72.7,0.0,9.0,348.96,101.78
11374,2026-01-23,4,6,87.3,11.0,4.2,381.5,130.95
11375,2026-01-23,6,3,47.1,0.0,5.6,306.15,98.91
11376,2026-01-23,7,6,59.3,0.0,4.9,296.5,88.95
11377,2026-01-23,30,5,30.7,0.0,7.1,214.9,70.61
11378,2026-01-23,13,3,29.6,0.0,7.6,192.4,62.16
11379,2026-01-23,25,4,89.1,0.0,5.6,516.78,169.29
11380,2026-01-23,1,3,58.0,0.0,10.3,377.0,121.8
11381,2026-01-23,6,1,84.7,0.0,6.3,381.15,101.64
11382,2026-01-23,5,2,65.8,0.0,5.5,315.84,92.12
11383,2026-01-23,9,1,64.7,0.0,10.3,291.15,77.64
11384,2026-01-23,19,6,58.0,0.0,14.1,290.0,87.0
11385,2026-01-23,6,6,67.1,0.0,8.2,335.5,100.65
11386,2026-01-23,11,4,34.3,0.0,3.1,198.94,65.17
11387,2026-01-23,28,4,40.4,0.0,6.4,234.32,76.76
11388,2026-01-23,23,3,72.2,0.0,7.8,469.3,151.62
11389,2026-01-23,21,5,23.6,0.0,9.5,165.2,54.28
11390,2026-01-23,3,4,51.3,0.0,6.5,297.54,97.47
11391,2026-01-23,20,5,79.2,0.0,6.5,554.4,182.16
11392,2026-01-23,27,3,53.6,6.1,10.3,308.75,112.56
11393,2026-01-23,28,6,20.3,0.0,7.8,101.5,30.45
11394,2026-01-23,24,1,27.8,0.0,7.8,125.1,33.36
11395,2026-01-23,2,6,61.7,0.0,7.5,308.5,92.55
11396,2026-01-23,15,3,66.5,0.0,8.3,432.25,139.65
11397,2026-01-23,4,5,60.1,0.0,4.7,420.7,138.23
11398,2026-01-23,3,6,87.7,0.0,6.6,438.5,131.55
11399,2026-01-23,7,5,47.6,0.0,8.5,333.2,109.48
11400,2026-01-23,29,5,29.2,0.0,5.7,204.4,67.16
11401,2026-01-23,19,6,76.2,0.0,6.1,381.0,114.3
11402,2026-01-23,5,3,51.8,0.0,6.9,336.7,108.78
11403,2026-01-23,17,4,42.1,0.0,7.9,244.18,79.99
11404,2026-01-23,26,2,38.7,0.0,3.9,185.76,54.18
11405,2026-01-23,12,3,95.6,19.0,3.6,497.9,200.76
11406,2026-01-23,14,2,81.4,0.0,5.7,390.72,113.96
11407,2026-01-23,12,3,56.8,0.0,5.2,369.2,119.28
11408,2026-01-23,5,1,80.8,0.0,4.9,363.6,96.96
11409,2026-01-23,12,1,49.5,0.0,8.1,222.75,59.4
11410,2026-01-23,19,4,53.8,0.0,12.0,312.04,102.22
11411,2026-01-23,5,4,35.7,0.0,-0.2,207.06,67.83
11412,2026-01-23,21,6,82.6,0.0,3.3,413.0,123.9
11413,2026-01-23,12,6,26.5,0.0,2.9,132.5,39.75
11414,2026-01-23,5,4,51.2,0.0,9.5,296.96,97.28
11415,2026-01-23,16,3,88.9,0.0,1.8,577.85,186.69
11416,2026-01-23,22,6,89.9,0.0,2.8,449.5,134.85
11417,2026-01-23,12,2,72.2,0.0,6.8,346.56,101.08
11418,2026-01-23,21,4,31.8,0.0,8.7,184.44,60.42
11419,2026-01-23,11,4,71.3,0.0,3.5,413.54,135.47
11420,2026-01-24,28,2,55.5,0.0,5.8,266.4,77.7
11421,2026-01-24,13,4,65.2,0.0,2.4,378.16,123.88
11422,2026-01-24,21,4,61.8,0.0,7.3,358.44,117.42
11423,2026-01-24,4,3,70.8,0.0,10.5,460.2,148.68
11424,2026-01-24,28,6,79.4,0.0,1.9,397.0,119.1
11425,2026-01-24,14,1,46.9,17.8,10.8,130.95,56.28
11426,2026-01-24,10,6,41.4,0.0,9.2,207.0,62.1
11427,2026-01-24,22,5,43.8,0.0,10.2,306.6,100.74
11428,2026-01-24,9,3,81.2,0.0,6.3,527.8,170.52
11429,2026-01-24,15,1,32.9,0.0,4.6,148.05,39.48
11430,2026-01-24,24,2,30.9,0.0,8.1,148.32,43.26
11431,2026-01-24,14,2,56.6,0.0,9.4,271.68,79.24
11432,2026-01-24,12,6,84.7,0.0,6.7,423.5,127.05
11433,2026-01-24,10,3,75.6,0.0,4.0,491.4,158.76
11434,2026-01-24,4,3,77.0,0.0,5.8,500.5,161.7
11435,2026-01-24,22,3,76.2,0.0,3.9,495.3,160.02
11436,2026-01-24,26,6,52.1,0.0,7.0,260.5,78.15
11437,2026-01-24,9,3,82.6,0.0,6.1,536.9,173.46
11438,2026-01-24,6,6,64.6,0.0,6.2,323.0,96.9
11439,2026-01-24,25,1,37.1,0.0,7.6,166.95,44.52
11440,2026-01-24,29,6,85.5,0.0,4.9,427.5,128.25
11441,2026-01-24,2,6,45.7,9.4,10.2,181.5,68.55
11442,2026-01-24,28,3,83.7,0.0,8.1,544.05,175.77
11443,2026-01-24,16,4,25.1,0.0,5.1,145.58,47.69
11444,2026-01-24,7,5,21.7,0.0,9.5,151.9,49.91
11445,2026-01-24,30,2,75.2,0.0,9.5,360.96,105.28
11446,2026-01-24,19,4,51.9,0.0,11.3,301.02,98.61
11447,2026-01-24,18,4,40.5,0.0,4.6,234.9,76.95
11448,2026-01-24,14,2,72.4,0.0,4.2,347.52,101.36
11449,2026-01-24,6,4,54.4,0.0,1.7,315.52,103.36
11450,2026-01-24,21,3,92.6,0.0,7.4,601.9,194.46
11451,2026-01-24,23,5,97.7,0.0,6.5,683.9,224.71
11452,2026-01-24,9,6,45.4,0.0,8.3,227.0,68.1
11453,2026-01-24,11,5,94.5,0.0,7.0,661.5,217.35
11454,2026-01-24,5,2,97.6,0.0,2.9,468.48,136.64
11455,2026-01-24,12,5,69.7,0.0,7.2,487.9,160.31
11456,2026-01-24,20,5,99.6,0.0,2.7,697.2,229.08
11457,2026-01-24,18,1,38.8,0.0,5.0,174.6,46.56
11458,2026-01-24,5,1,42.0,0.0,10.4,189.0,50.4
11459,2026-01-24,22,2,84.0,0.0,4.8,403.2,117.6
11460,2026-01-24,12,5,97.0,0.0,2.7,679.0,223.1
11461,2026-01-24,3,4,66.0,0.0,1.3,382.8,125.4
11462,2026-01-25,9,3,63.0,0.0,4.0,409.5,132.3
11463,2026-01-25,2,3,49.9,0.0,7.1,324.35,104.79
11464,2026-01-25,26,5,57.1,0.0,7.4,399.7,131.33
11465,2026-01-25,4,1,35.3,0.0,6.9,158.85,42.36
11466,2026-01-25,19,3,36.8,0.0,4.4,239.2,77.28
11467,2026-01-25,7,2,91.0,0.0,7.8,436.8,127.4
11468,2026-01-25,7,2,59.8,0.0,5.0,287.04,83.72
11469,2026-01-25,13,1,42.1,0.0,5.5,189.45,50.52
11470,2026-01-25,15,1,48.9,0.0,7.7,220.05,58.68
11471,2026-01-25,9,4,75.6,0.0,2.9,438.48,143.64
11472,2026-01-25,14,6,57.3,0.0,1.7,286.5,85.95
11473,2026-01-25,19,6,82.3,0.0,2.9,411.5,123.45
11474,2026-01-25,18,2,83.6,0.0,8.9,401.28,117.04
11475,2026-01-25,4,6,34.1,0.0,6.1,170.5,51.15
11476,2026-01-25,26,1,90.7,0.0,6.3,408.15,108.84
11477,2026-01-25,5,1,80.8,0.0,3.9,363.6,96.96
11478,2026-01-25,7,2,24.5,0.0,5.6,117.6,34.3
11479,2026-01-25,18,2,91.9,0.0,2.7,441.12,128.66
11480,2026-01-25,28,1,52.7,0.0,3.8,237.15,63.24
11481,2026-01-25,28,6,95.1,0.0,8.4,475.5,142.65
11482,2026-01-25,26,6,86.7,0.0,8.9,433.5,130.05
11483,2026-01-25,21,3,75.7,0.0,5.1,492.05,158.97
11484,2026-01-25,7,1,63.1,0.0,5.7,283.95,75.72
11485,2026-01-25,24,4,41.0,0.0,3.7,237.8,77.9
11486,2026-01-25,7,5,43.1,0.0,9.0,301.7,99.13
11487,2026-01-26,25,3,50.5,0.0,7.6,328.25,106.05
11488,2026-01-26,22,4,94.6,0.0,4.3,548.68,179.74
11489,2026-01-26,29,3,88.1,0.0,2.4,572.65,185.01
11490,2026-01-26,25,5,20.4,0.0,3.4,142.8,46.92
11491,2026-01-26,5,4,42.5,0.0,5.9,246.5,80.75
11492,2026-01-26,11,4,45.5,0.0,6.3,263.9,86.45
11493,2026-01-26,16,4,74.4,0.0,6.9,431.52,141.36
11494,2026-01-26,12,4,20.3,0.0,7.2,117.74,38.57
11495,2026-01-26,7,4,32.8,0.0,8.2,190.24,62.32
11496,2026-01-26,10,6,41.5,0.0,8.1,207.5,62.25
11497,2026-01-26,16,6,71.6,0.0,7.1,358.0,107.4
11498,2026-01-26,28,4,46.6,0.0,3.2,270.28,88.54
11499,2026-01-26,10,4,50.4,0.0,4.5,292.32,95.76
11500,2026-01-26,14,5,27.3,5.1,7.9,155.4,62.79
11501,2026-01-26,23,5,28.8,0.0,9.6,201.6,66.24
11502,2026-01-26,27,4,45.9,0.0,-0.1,266.22,87.21
11503,2026-01-26,7,2,73.5,0.0,2.1,352.8,102.9
11504,2026-01-26,27,4,42.6,0.0,6.1,247.08,80.94
11505,2026-01-26,3,5,47.5,0.0,2.1,332.5,109.25
11506,2026-01-26,11,5,31.1,8.2,1.8,160.3,71.53
11507,2026-01-26,4,4,69.3,0.0,1.0,401.94,131.67
11508,2026-01-26,25,5,89.5,0.0,2.4,626.5,205.85
11509,2026-01-26,30,4,81.6,0.0,8.2,473.28,155.04
11510,2026-01-26,14,4,42.6,0.0,9.5,247.08,80.94
11511,2026-01-26,30,2,53.7,0.0,6.9,257.76,75.18
11512,2026-01-27,10,2,40.4,0.0,4.8,193.92,56.56
11513,2026-01-27,10,2,41.0,0.0,4.5,196.8,57.4
11514,2026-01-27,6,1,48.8,0.0,1.6,219.6,58.56
11515,2026-01-27,4,5,50.8,0.0,6.5,355.6,116.84
11516,2026-01-27,5,5,80.2,0.0,3.6,561.4,184.46
11517,2026-01-27,2,3,87.4,0.0,3.1,568.1,183.54
11518,2026-01-27,14,1,33.5,0.0,7.6,150.75,40.2
11519,2026-01-27,13,2,45.2,0.0,5.5,216.96,63.28
11520,2026-01-27,15,1,41.8,0.0,6.5,188.1,50.16
11521,2026-01-27,10,2,37.1,0.0,1.3,178.08,51.94
11522,2026-01-27,26,1,46.1,0.0,4.2,207.45,55.32
11523,2026-01-27,1,4,34.5,3.5,10.2,179.8,65.55
11524,2026-01-27,27,2,67.4,0.0,5.4,323.52,94.36
11525,2026-01-27,13,5,38.9,0.0,4.1,272.3,89.47
11526,2026-01-27,12,3,30.9,0.0,1.8,200.85,64.89
11527,2026-01-27,21,1,20.1,0.0,6.7,90.45,24.12
11528,2026-01-27,6,2,22.9,0.0,7.5,109.92,32.06
11529,2026-01-27,2,4,93.7,0.0,5.0,543.46,178.03
11530,2026-01-27,4,6,61.2,0.0,5.8,306.0,91.8
11531,2026-01-27,7,6,84.6,0.0,7.3,423.0,126.9
11532,2026-01-27,20,2,37.7,0.0,3.8,180.96,52.78
11533,2026-01-27,17,4,29.7,0.0,9.4,172.26,56.43
11534,2026-01-27,13,2,63.9,0.0,4.5,306.72,89.46
11535,2026-01-27,1,5,30.3,0.0,8.5,212.1,69.69
11536,2026-01-28,9,1,90.9,0.0,5.1,409.05,109.08
11537,2026-01-28,3,2,71.0,0.0,2.9,340.8,99.4
11538,2026-01-28,19,2,31.4,0.0,7.0,150.72,43.96
11539,2026-01-28,15,1,39.7,0.0,3.5,178.65,47.64
11540,2026-01-28,11,5,66.0,0.0,6.8,462.0,151.8
11541,2026-01-28,20,5,59.9,0.0,2.9,419.3,137.77
11542,2026-01-28,27,1,26.4,0.0,5.2,118.8,31.68
11543,2026-01-28,13,5,67.5,0.0,5.9,472.5,155.25
11544,2026-01-28,23,2,65.9,10.4,8.3,266.4,92.26
11545,2026-01-28,19,4,21.1,0.0,6.2,122.38,40.09
11546,2026-01-28,3,3,72.3,0.0,5.3,469.95,151.83
11547,2026-01-28,14,4,56.5,0.0,8.7,327.7,107.35
11548,2026-01-28,13,3,66.2,0.0,0.6,430.3,139.02
11549,2026-01-28,30,6,97.3,15.4,7.3,409.5,145.95
11550,2026-01-28,29,4,39.8,0.0,5.9,230.84,75.62
11551,2026-01-28,29,4,25.8,0.0,6.0,149.64,49.02
11552,2026-01-28,5,5,76.0,0.0,5.3,532.0,174.8
11553,2026-01-28,4,6,98.2,0.0,8.7,491.0,147.3
11554,2026-01-28,2,5,59.8,0.0,7.5,418.6,137.54
11555,2026-01-28,5,4,36.1,0.0,7.4,209.38,68.59
11556,2026-01-28,9,2,85.0,0.0,3.5,408.0,119.0
11557,2026-01-29,20,4,49.8,0.0,8.0,288.84,94.62
11558,2026-01-29,1,3,75.8,0.0,5.7,492.7,159.18
11559,2026-01-29,16,3,23.9,0.0,8.2,155.35,50.19
11560,2026-01-29,24,1,23.2,0.0,6.7,104.4,27.84
11561,2026-01-29,2,6,49.9,0.0,7.7,249.5,74.85
11562,2026-01-29,25,3,64.2,0.0,5.8,417.3,134.82
11563,2026-01-29,13,2,91.3,0.0,8.1,438.24,127.82
11564,2026-01-29,6,4,29.8,0.0,6.9,172.84,56.62
11565,2026-01-29,7,2,62.1,0.0,8.3,298.08,86.94
11566,2026-01-29,17,2,64.9,0.0,7.8,311.52,90.86
11567,2026-01-29,25,4,97.8,0.0,7.0,567.24,185.82
11568,2026-01-29,22,3,30.8,0.0,6.9,200.2,64.68
11569,2026-01-29,29,4,67.6,0.0,6.4,392.08,128.44
11570,2026-01-29,4,5,38.0,0.0,2.0,266.0,87.4
11571,2026-01-29,3,2,99.9,0.0,6.3,479.52,139.86
11572,2026-01-29,8,4,44.1,0.0,8.9,255.78,83.79
